x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.68,-0.7000000000000001,False,0,1,0.19269722933107608,1.0092023241720407,,,False
0.7000000000000001,-0.7000000000000001,False,0,1,0.20388417797518657,1.011193687833276,,,False
0.72,-0.7000000000000001,False,0,1,0.21543696070463977,1.0123796825417428,,,False
0.74,-0.7000000000000001,False,0,1,0.22733329941013572,1.0128281206082277,,,False
0.76,-0.7000000000000001,False,0,1,0.2395525314347763,1.0126046855167752,,,False
0.78,-0.7000000000000001,False,0,1,0.25207543403749644,1.0117748021641808,,,False
0.8,-0.7000000000000001,False,0,1,0.2648841919811638,1.0104022979053153,,,False
0.8200000000000001,-0.7000000000000001,False,0,1,0.27796235832059646,1.0085477590534928,,,False
0.84,-0.7000000000000001,False,0,1,0.2912948338375176,1.0062659098690083,,,False
0.86,-0.7000000000000001,False,0,1,0.3048675963109079,1.0036100076010182,,,False
0.88,-0.7000000000000001,False,0,1,0.3186677379962173,1.000628051924768,,,False
0.9,-0.7000000000000001,False,0,1,0.33268333846915316,0.9973635483826864,,,False
0.92,-0.7000000000000001,False,0,1,0.3469034558670411,0.9938526965309319,,,False
0.9400000000000001,-0.7000000000000001,False,0,1,0.36131778146963217,0.9901333982177685,,,False
0.96,-0.7000000000000001,False,0,1,0.3759168471240982,0.9862360196242621,,,False
0.98,-0.7000000000000001,False,0,1,0.39069184119705314,0.9821873137118639,,,False
1.0,-0.7000000000000001,False,0,1,0.40563434285756483,0.9780191476022961,,,False
0.3,-0.68,False,0,1,0.06293543048544147,0.7839381721296215,,,False
0.32,-0.68,False,0,1,0.06453157209066501,0.7892464675992037,,,False
